 Saving Account|"""Average service"""|                                 I hold the savings account with Syndicate for m ore than 4 years. The customer support is good with the Syndicate bank. The bank branches and the Atm's are not available near to my place.  I would say syndicate bank  it is an average account to use.|MOHAN J NAIK|                                     , bangalore|                                     Reviewed on Nov 22, 2017
 Saving Account|"""Excellent banking service"""|                                 I hold a savings account with Syndicate bank from last 10 years, it was a good experience with this bank so far and i did not face any issues till date. A minimum balance of Rs 1000 has to be maintained in this savings account. Customer service was good, they responded on time and there is no delay in their services. I do online transfer using NEFT and IMPS, also there  no additional charges.|DILIP KUMAR CHOUDHARY|                                     , new delhi|                                     Reviewed on Nov 22, 2017
 Saving Account|"""Good"""|                                 My salary account was taken with SYNDICATE bank 2 years back . They have  offered rupay International card and the daily withdrawal limit was 25,000. The customer service and responses was satisfactory. The minimum limit is 1000 to maintain the account and I have 24/7 helpline number . My overall experience  was good and its recommendable.|SAMEER  SHAIKH|                                     , mumbai|                                     Reviewed on Nov 22, 2017
 Saving Account|"""Very Good service"""|                                 Since for past 10years I use the Syndicate bank savings account. The banking service is very good with Syndicate bank. The response part is good with Syndicate. I banking process is good with syndicate bank. I would say syndicate bank gives an hassle free banking experience.|SADIK  J|                                     , hyderabad|                                     Reviewed on Nov 21, 2017
 Saving Account|"""Poor service"""|                                 The banking service is not up to the mark with Syndicate bank. The employee behaviors is not customer centric and they behave very rudely to the customers. The bank employees need to be customer centric and they need to help and support the customers . I got the savings account with Syndicate bank for more than 5years.   The mobile application is not working with Syndicate bank.|KETAN  MAKWANA|                                     , ahmedabad|                                     Reviewed on Nov 21, 2017
 Saving Account|"""Good service"""|                                 I have my salary account with Syndicate bank. I have been using and maintaining this account for more than 5 years. Their net banking is good and customer service is also good. Their banking services is comparatively is good when compared with other banks.|BHASKARA  KM|                                     , bangalore|                                     Reviewed on Nov 20, 2017
 Two Wheeler Loan|"""Wonderful service by syndicate Bank, really awesome banking """|                                 I'm glad to inform you that the service given by syndicate Bank of kannur is really awesome, feeling better than other banking institutions ,my loan transaction is smoothly done by the syndicate Bank kannur Branch, service is very helpful|RijuKP karimpinputhiyandi|                                     , kannur|                                     Reviewed on Nov 17, 2017
 Saving Account|"""Average banking service"""|                                 The Syndicate bank savings account has been used by me for more than 20 years. The customer support is good with Syndicate bank. I don't use the net banking with Syndicate bank. The Atm facility and the bank branch are not available to my place.|ANANDA  A|                                     , bangalore|                                     Reviewed on Nov 16, 2017
 Education Loan|"""Its Good"""|                                 Earlier I took Education loan from syndicate it was cleared in the  year of 2010, at the time I visited to the bank done the manual process now system has been improved. I took the loan amount of Rs. 1.50 lakhs, they offered me around 10 to 11% of rate which Ã? would say is much lower than others.|HARSHA J SURAPUR|                                     , bangalore|                                     Reviewed on Nov 16, 2017
 Saving Account|"""Below average service"""|                                 The Syndicate bank savings account service is not up to the mark. I hold the savings account with syndicate bank for more than 10years,. The customer support is not available and they haven't give any response to the customers. The net banking facility is not available with syndicate bank.|AVINASH  RAVURI|                                     , hyderabad|                                     Reviewed on Nov 15, 2017
 Saving Account|"""Good service"""|                                 Got the savings account from  Syndicate bank and I am using it for past 2 years. The customer support is average with Syndicate bank. The net banking and the mobile application facilities are good with Syndicate bank. The notifications process is not up to the mark with Syndicate bank.|ANNADANASWAM SHADAKSHARAYYA MALLAPUR|                                     , gadag|                                     Reviewed on Nov 15, 2017
 Saving Account|"""Excellent service"""|                                 It was my salary account with SYNDICATE bank I have started to use my salaried account with SYNDICATE for the past eight years I use to visit SYNDICATE branch which is nearby to my location the staffs of SYNDICATE bank was good it was a good experience with SYNDICATE bank for my savings account service.|SANTHOSH KUMAR 9538551888 KUMAR|                                     , bangalore|                                     Reviewed on Nov 14, 2017
 Gold Loan|"""Good service"""|                                 The amount which I got from Syndicate in regards to my gold loan was good and I am satisfied with it. They have offered me a the loan amount based on the value of my gold. The rate of interest and the charges are high is nominal with Syndicate bank gold loan process.|MARTHUI AURODAR NATHANIYAL|                                     , bangalore|                                     Reviewed on Nov 13, 2017
 Saving Account|"""Very good"""|                                 I have my salary account with Syndicate Bank which was taken 5 years back  . They have offered Rupay card and the daily withdrawal limit was 10,000. The customer service and responsiveness was up to the mark. Here 500 is the minimum balance to maintain the account .There is no NEFT charges also.My overall experience was very good so its recommendable |IRFAN  KONNUR|                                     , pune|                                     Reviewed on Mar 24, 2018
 Saving Account|"""Best banking service"""|                                 I am banking with Syndicate bank from last 20 years, the banking services provided by this bank is very good when compared to all other banks. The facilities are also good in this bank. Customer service is fine and their response is good. I use net banking for all the services i require and i have to maintain a minimum balance of Rs 1000 in this account.|ANSHUL  SHARMA|                                     , noida|                                     Reviewed on Mar 24, 2018
 Saving Account|"""Good service"""|                                 I have started using the Syndicate bank savings account for more than a year. The customer support service is average with the syndicate bank. They need to improved with their service part and their banking service has to be focused in future.|GURU DP GURU DP|                                     , bangalore|                                     Reviewed on Mar 23, 2018
 Saving Account|"""Below average service"""|                                 I have started using the SYNDICATE BANK salaried account from  past 20 years. The customer support and the response is not up to the mark with the Syndicate bank. The net banking service is not up the mark with the Syndicate bank. The mobile application is also not up to the mark.|VINOD  KUMAR S|                                     , hyderabad|                                     Reviewed on Mar 22, 2018
 Saving Account|"""Not satisfied"""|                                 I have my salary account with SYNDICATE BANK which was taken 3 years back. They have offered visa domestic card here . Their customer service and responses was not good at all ., there is no responsiveness. Mobile Application is good but when required it won't work. It's shows service unavailable.|RKR|                                     , bangalore|                                     Reviewed on Mar 22, 2018
 Saving Account|"""Good banking service"""|                                 I have a zero balance savings account with Syndicate bank from last 1 year, my experience was good so far and i did  not face any issues with this bank. The banking services and their facilities are good in this bank. Customer service is fine and their response is good. I did not find any transaction issues on ATM.|ANVAR  ALI|                                     , mumbai|                                     Reviewed on Mar 20, 2018
 Car Loan|"""Better service"""|                                 I have got the car loan from the SYNDICATE BANK with the tenure of 5years, but I have closed it within 4 years. There was not pre closure charges , The rate of interest and the charges are average with the SYNDICATE BANK car loan service. The customer support service is good with the SYNDICATE BANK.|SATISH  CHAUDHARY|                                     , noida|                                     Reviewed on Mar 19, 2018
 Saving Account|"""Good service"""|                                 Around 10 years ago, I have opened the SYNDICATE BANK savings account. The customer support service is good with the SYNDICATE BANK. I have not availed the net banking but I have used the SYNDICATE BANK mobile application which is easy to use and user friendly.|SATISH  CHAUDHARY|                                     , noida|                                     Reviewed on Mar 19, 2018
 Saving Account|"""Banking is good"""|                                 Syndicate bank has been good in the customer services. I bank with them for the savings account and the process is smooth and easy. I get a proper response when I visit the bank and they are fast as well. The online banking is also good and convenient to use.|VIKRAM  KUMAR|                                     , hyderabad|                                     Reviewed on Mar 18, 2018
 Personal Loan|"""Best Service"""|                                 I have taken a personal loan with Syndicate bank and my loan experience was very good. The loan amount was for Rs 3 lakhs with nominal interest rate when compared to other banks. The process was quick and i received my loan amount on time. Customer service was fine and they responded on time. The tenure of this loan is 5 years.|SYED HAMED ALI|                                     , hyderabad|                                     Reviewed on Mar 15, 2018
 Saving Account|"""Best banking service"""|                                 I hold a salary account with Syndicate bank from last 10 years, the banking services provided by this bank is very good when compared to all other banks. The facilities are also good in this bank. Customer service is good and they responded well. I am happy with the branch services and net banking services in this bank.|SYED HAMED ALI|                                     , hyderabad|                                     Reviewed on Mar 15, 2018
 Saving Account|"""Good account to use"""|                                 I am using the SYNDICATE BANK savings account for the past 20 years. The banking service is good with the SYNDICATE BANK. The net banking service and the mobile application service is good to use with the SYNDICATE BANK,. The overall banking service is better with the SYNDICATE BANK account.|PEDDIREDDY  GAJULAPALLI|                                     , bangalore|                                     Reviewed on Mar 12, 2018
 Saving Account|"""Average"""|                                 My saving account was maintained in Syndicate Bank. I have account with them for last 40 years. The customer service and response was average. I need to maintain a minimum balance of 500 to 1000 rupees. The ATM services are average, most of the times it doesn't work.|ALOKK KUMAR SANGAL|                                     , noida|                                     Reviewed on Mar 10, 2018
 Saving Account|"""Banking Technology should be improved"""|                                 Since five  years, I am holding syndicate  account. Whenever I go to the bank they wont give proper response. I would suggest them to improve the branch response and it should be customer's oriented. I am using their netbanking its not upto the mark that features should be improved.|VENKATESWARLU  MACHAVARAPU|                                     , hyderabad|                                     Reviewed on Mar 01, 2018
 Saving Account|"""Good service"""|                                 I have my saving  account with SYNDICATE bank 2.5 years back. They have offered master International card and the  daily withdrawal limit was 25,000. The customer service  and responses  was good. Its a 0 balance account . My overall experience was good.|NEERAJ  THAKUR|                                     , indore|                                     Reviewed on Feb 27, 2018
 Personal Loan|"""Excellent service"""|                                 I have taken a personal loan with Syndicate bank,the loan amount is two lakhs,the rate of interest  is nominal as compared  to others.Documents were submitted door step,they had processed the  loan within a weeks  time.The tenure is for two years i had closed to long back.|RAVENDIRAN  CHOKKA LINGAM|                                     , chennai|                                     Reviewed on Feb 23, 2018
 Saving Account|"""Excellent service"""|                                 I have opened a savings account with Syndicate. I hold a savings  account with them for the last seven years.The account opening procedure is very simple and they had finishes it in a  day's time.I had closed the account because the branch is far away from my place.|RAVENDIRAN  CHOKKA LINGAM|                                     , chennai|                                     Reviewed on Feb 23, 2018
 Saving Account|"""Average service"""|                                 The service is fine with Syndicate bank savings account service. But while I visit their branch directly there will be long Que to meet their staffs. The customer support is good with Syndicate bank savings account service. It is a fine experience with Syndicate bank savings account service.|SUBHASH  PATIL|                                     , bangalore|                                     Reviewed on Feb 20, 2018
 Saving Account|"""Average service"""|                                 For more than  2 years I use the savings account from the SYNDICATE BANK, but at present I dont use this savings account. The customer support service is average here and the banking service also need to be improved with the SYNDICATE BANK, it would be good if they can improvise their service.|NUTAN KUMAR D M|                                     , bangalore|                                     Reviewed on Feb 19, 2018
 Saving Account|"""Good service"""|                                 I use the SYNDICATE BANK salaried account for the past 8 years. The customer support service is average with the SYNDICATE BANK. The net banking service and the mobile application is good with the SYNDICATE BANK. I am satisfied banking with the SYNDICATE .|RAJINI  R|                                     , bangalore|                                     Reviewed on Feb 16, 2018
 Credit Card|"""Best Service"""|                                 I have taken a car loan with Syndicate bank and the loan experience was good, the loan amount was for Rs 3.4 lakhs and it is a new car. The loan amount was based on on-road price. The rate of interest was nominal and the tenure period is 6 years out of which 3 years already completed.|PASUPATHY  RAVI KUMAR|                                     , chennai|                                     Reviewed on Jul 26, 2018
 Saving Account|"""Poor service"""|                                 I have been using Syndicate for quite some years . Their customer service and response is not up to the mark . Their net banking facility is not that so good  as it take lots of time too access . There is no proper response from the customer service . It will take 20 minutes to deposit money in their bank. |ANIL  ARORA|                                     , new delhi|                                     Reviewed on Jul 25, 2018
 Education Loan|"""Good Service"""|                                 I've taken an educational loan from the Syndicate Bank for 50000, I closed the loan. I got the loan at a subsidized rate of interest. It was an easy and hassle free process. Overall it has been a good experience in availing educational loan from the Syndicate bank. |VIJAY S KAMATAGI S KAMATAGI|                                     , belgaum|                                     Reviewed on Jul 24, 2018
 Saving Account|"""Good Service"""|                                 I've a savings account with the Syndicate Bank The branch service is good. I've been using the account  for the past 10 years and the branch manager is also very nice. I never faced any problem with thier banking services. |VIJAY S KAMATAGI S KAMATAGI|                                     , belgaum|                                     Reviewed on Jul 24, 2018
 Saving Account|"""Good"""|                                 My saving account was taken with SYNDICATE BANK 7 years back. They have offered rupay card and the daily withdrawal limit was 50,000. The customer  service and responses was not  good. There is no response at all an no good features. I felt that they have to technically improve a lot.|GOUTHAM RAJ  RAJ|                                     , chennai|                                     Reviewed on Jul 24, 2018
 Saving Account|"""Average Service"""|                                 I've a savings account with the Syndicate Bank. The service is normal, they need to improve their online services. There are no additional charges associated with the bank account however they need to improve their online banking facilities to a great expend. |SANTOSH  ROY|                                     , ahmedabad|                                     Reviewed on Jul 20, 2018
 Saving Account|"""Not satisfied"""|                                 I have a savings account with Syndicate bank from last 9 years, the banking services are not up to the mark with Syndicate bank. Customer service is not good and their response is delayed. IMPS option in Mobile banking application is very good in this bank.|MANISH KUMAR JHA|                                     , new delhi|                                     Reviewed on Jul 20, 2018
 Saving Account|"""best"""|                                 I have saving account of syndicate bank.The customer service is too good and they response so quick i never face any issues related to this bank. Even i am using net banking services of this bank and there is no server issue at anytime. So far my experience is good with this bank|NIRANJAN PARASHRAM BANSOD|                                     , mumbai|                                     Reviewed on Jul 20, 2018
 Credit Card|"""good"""|                                 i am holding SYNDICATE credit card for past 8 month, this is life time free card and my credit limit is 75000 and i am satisfied with that.  The customer service of this bank is excellent.mostly i use this card for shopping, bill payment and i am getting good reward points for that.|NIRANJAN PARASHRAM BANSOD|                                     , mumbai|                                     Reviewed on Jul 20, 2018
 Personal Loan|"""Excellent Service"""|                                 The process in getting the loan had been very good and the loan amount which they had given has been satisfactory as well. The interest rate has been lower when compared with the other banks. There has not been any issues faced with the banking service which they had been providing so far.|MN|                                     , bangalore|                                     Reviewed on Jul 18, 2018
 Saving Account|"""Very Good Service"""|                                 I had been holding this Savings account for the last 3-4 years and the services which they had been providing so far had been very good. There has not been any sort of charges which they had been making so far. The staffs had been very friendly and had been having a good response. Daily withdrawal limit with the account has been 40 thousand.|MN|                                     , bangalore|                                     Reviewed on Jul 18, 2018
 Saving Account|"""AVERAGE"""|                                 i have saving account with the syndicate  bank . I have been using for the past 7years. Their services is good and  the on-line facilities is also good. The customer service respond good i am happy with their services.. Overall my experience is good with syndicate bank.|PRANAY  SHAH|                                     , hyderabad|                                     Reviewed on Jul 18, 2018
 Saving Account|"""Best banking service"""|                                 My savings account is with Syndicate bank from more than 5 years, the banking services are very good when compared to other banks. Customer service is good and their response is on time. Both mobile banking and net banking is easy to use. I have to maintain a balance of Rs 1000 in this account.|HARISH  R|                                     , bangalore|                                     Reviewed on Jul 16, 2018
 Education Loan|"""Good Service"""|                                 I've taken an education loan from the Syndicate bank for 1.8 lacs, the loan was with in 1 month. The interest is as per RBI norms. It was a good application process. I never faced any issues during the application and documentation. |NAVEEN  POOJARY|                                     , bangalore|                                     Reviewed on Jul 14, 2018
 Saving Account|"""Good Service"""|                                 I've a savings account with the Syndicate  Bank. The banking service are good,  the Internet banking  baking  interface not user friendly.  Security is very good. Overall it has been a very good banking experience with the Syndicate bank. |NAVEEN  POOJARY|                                     , bangalore|                                     Reviewed on Jul 14, 2018
 Education Loan|"""Not satisfied with the service"""|                                 It has not been a good experience with this educational loan from them where there has been no proper communication made from the customer support team or the bank staffs. The process in getting the loan had been taken time as well as the interest rate which they had been charging has not been explained clearly. I am not happy with the service which they had provided me.|ABHIJIT  KURUP|                                     , bangalore|                                     Reviewed on Jul 13, 2018
 Saving Account|"""Not satisfied with the service"""|                                 I had been holding this account for almost 5-6 years now and the services which they had been providing has not been up to the mark. Their customer support and the staff responses should be improved to the next level. There has been some charges which have been made by them in between and i am not aware of the charge details.|ABHIJIT  KURUP|                                     , bangalore|                                     Reviewed on Jul 13, 2018
 Saving Account|"""Very Good Banking"""|                                 I have opened this salary account in the year of 2004. I have never experience of the Internet banking and mobile banking. I have to maintain a minimum balance of Rs. 5000 and i used to maintain the same always. The bank is located nearby to my office. The banking people very much helpful to me. I don't have any issue with the syndicate bank account. I never had any problem so far. |LOUIS  JAMES|                                     , bangalore|                                     Reviewed on Jul 09, 2018
 Home Loan|"""Good service"""|                                 My home loan was taken from SYNDICATE BANK1 year back. The loan amount was 6 lakhs  and the interest rate was satisfactory . The customer  service and responses was good. There is no processing fee and they have delayed the process also. There are also  no pre closer charges here.|RAHUL  A V|                                     , bangalore|                                     Reviewed on Jul 07, 2018
 Saving Account|"""Good Service"""|                                 I've been using the Syndicate Bank savings account for a while. It is Easy to access the banking services. They also provides best interest rates for fixed deposit when comparing with other banks in the market. Overall it has been  a good experience so far even though I haven't done much transactions with the bank. |MURUGAN  S S|                                     , chennai|                                     Reviewed on Jul 06, 2018
 Saving Account|"""Good banking service"""|                                 I have a savings account with Syndicate bank from last 3 years, my experience was good so far and i did not face any issues with this bank. ATM branches are working fine and there are no issues. Customer service is good and their response is on time. I have to maintain a balance of Rs 500 for this account.|MAHENDEREDDY  BATHULA|                                     , hyderabad|                                     Reviewed on Apr 26, 2018
 Saving Account|"""Good"""|                                 I have my salary account with SYNDICATE bank 3 years back. I hold master  card  and  hold master card . The customer service  and responses was up to the mark. The net banking is very good and its   0 balance account also.My overall experience  was really good so I  would like to recommend to others.|FREEDA  CUTINHA|                                     , mangalore|                                     Reviewed on Apr 21, 2018
 Car Loan|"""Best Service"""|                                 My car loan experience was very good with Syndicate bank, the rate of interest was nominal when compared to other banks. The process was quick and i received my loan amount on time. My loan was approved based on ex-showroom price and the tenure period for this loan is 3 years.|MANJUNATH  MADHANGOPAL|                                     , bangalore|                                     Reviewed on Apr 20, 2018
 Saving Account|"""Best banking service"""|                                 I am a savings account holder of Syndicate bank from last 2 years, i find the banking services and their facilities are pretty good when compared to other banks. A minimum balance of Rs 1000 has to be maintained in this account. I am happy with the branch service and net banking is easy to use.|MANJUNATH  MADHANGOPAL|                                     , bangalore|                                     Reviewed on Apr 20, 2018
 Personal Loan|"""Best Service"""|                                 My personal loan experience with Syndicate bank was good, the process was quick and i received my loan amount on time. The loan amount was for Rs 1 lakh with nominal interest rate when compared to other banks. There was no processing fees and hidden charges for this loan. The tenure period of this loan is 1 year.|SARAVANAN  S|                                     , noida|                                     Reviewed on Apr 18, 2018
 Saving Account|"""Good banking service"""|                                 I have a salaried account with Syndicate bank from last 3.5 years, i am happy with the banking services and i did not face any issues with this bank. I do all my transactions using net banking services. The customer service of Syndicate bank is good and their response is on time.|SARAVANAN  S|                                     , noida|                                     Reviewed on Apr 18, 2018
 Saving Account|"""Better service"""|                                 I am banking with Syndicate bank from last 14 years, i find the banking services and their facilities are good when compared to all other banks. I have no issues with the branch services and net banking services. Customer service is good and they responded well to the queries.|KOSANA  SRINIVASA|                                     , hyderabad|                                     Reviewed on Apr 18, 2018
 Saving Account|"""Better service"""|                                 I use the savings account from the syndicate bank for the past 10 years, the banking service is good with the syndicate bank when compared with other nationalized banks. The net banking service is good with the syndicate bank and I am satisfied using it. |RAMESH  YELLE|                                     , bangalore|                                     Reviewed on Apr 18, 2018
 Saving Account|"""Better service"""|                                 I have my saving account with SYNDICATE bank which was taken 15 years back. The daily  withdrawal limit was 20,000. I am not satisfied with  the customer service  and responses. Here 1000 is the minimum balance to maintain the account.The interest rate and charges are nominal.|K V RAMANA  REDDY|                                     , bangalore|                                     Reviewed on Apr 17, 2018
 Saving Account|"""Best banking service"""|                                 I have a salaried account with Syndicate bank from last 18 years, my banking experience was good with this bank and i did not face any issues so far. I find net banking services is more convenient for all my transactions and the customer support responded on time.|SRINIVASA  RAO|                                     , chennai|                                     Reviewed on Apr 16, 2018
 Home Loan|"""Good"""|                                 My home loan is with Syndicate bank and it was done manually. If I want the certificate for tax, I need to visit the bank and get the same I am unable to do it online. The process for the home loan was good and the rate of interest and processing charges are normal.|NARAHARI MUKUND MARATHE|                                     , thane|                                     Reviewed on Apr 16, 2018
 Two Wheeler Loan|"""Very good service"""|                                 SYNDICATE BANK has offered me two wheeler loan twice . The customer support service is good with the SYNDICATE BANK and they give good response to the customers. They have disbursed the loan amount within 10 days of time. The rate of interest and the charges are nominal with the SYNDICATE BANK two wheeler loan.|DILIP  S|                                     , coimbatore|                                     Reviewed on Apr 16, 2018
 Saving Account|"""Good service"""|                                 Using the SYNDICATE BANK savings account for the more than 10 years. The customer support is good with the SYNDICATE BANK and they give good response to the customers. The net banking service and the mobile application is easy to use with the Syndicate bank.|DILIP  S|                                     , coimbatore|                                     Reviewed on Apr 16, 2018
 Saving Account|"""Good. Can do better"""|                                 I bank with Syndicate bank for the savings account. There are online banking facilities but not every thing can be done online. I still need to visit the bank for my banking. The passbook update is good. The services at the bank is also good overall.|NARAHARI MUKUND MARATHE|                                     , thane|                                     Reviewed on Apr 16, 2018
 Saving Account|"""Best banking service"""|                                 Syndicate bank provides best banking services when compared to all other nationalized banks. I am a customer of this bank from last 3-4 years and i hold a salary account with this bank. Customer service is good and they responded on time. I am happy with the branch service and net banking is easy to use.|GOPAL  BUDDHI|                                     , bangalore|                                     Reviewed on Apr 11, 2018
 Credit Card|"""Best card to use"""|                                 I have a credit card with Syndicate bank from last 1 year, there is no annual fee charged for this credit card and the credit limit is sufficient in this card. Net banking is easy for making payments. Offers like reward points and cash back are good in this credit card.|GOPAL  BUDDHI|                                     , bangalore|                                     Reviewed on Apr 11, 2018
 Personal Loan|"""Excellent service"""|                                 Got the personal loan from the SYNDICATE BANK around 5 years ago . The customer support service is good here. They have disbursed the loan amount within 7 days of time. The rate of interest and the charges were very low with the SYNDICATE BANK when compared with others.|REKHA  KOTHARI|                                     , hyderabad|                                     Reviewed on Mar 27, 2018
 Other Loan|"""Excellent service"""|                                 I got the Over draft account from the Syndicate bank around 4 years ago and I have opened this account for the Business rotation. The customer support service is good with the Syndicate bank . The rate of interest and the charges are very low here.|REKHA  KOTHARI|                                     , hyderabad|                                     Reviewed on Mar 27, 2018
 Saving Account|"""Excellent service"""|                                 The SYNDICATE BANK banking service is good and i have got the savings account from the SYNDICATE BANK around 5 years ago, The customer support service is good with the Syndicate bank and they give good response to the customers. I dont use the net banking from Syndicate.|REKHA  KOTHARI|                                     , hyderabad|                                     Reviewed on Mar 27, 2018
 Credit Card|"""Good card to use"""|                                 I use the SYNDICATE BANK Global credit card for the past 4 years. The customer support service is good with the SYNDICATE BANK, I use this card for online purchases, electrical  bills , bill payments , recharges and for other usages. The credit limit value is good with this card and I am satisfied with it.|REKHA  KOTHARI|                                     , hyderabad|                                     Reviewed on Mar 27, 2018
 Saving Account|"""Good banking service"""|                                 My salary account is with Syndicate bank from last 4-5 years, the banking services and their facilities are good when compared to other banks. Customer service is good and they responded well to the queries. I use ATM debit card for all my transactions with this bank.|GEORGE  JOSEPH|                                     , bangalore|                                     Reviewed on Jul 03, 2018
 Saving Account|"""Good Service"""|                                 I have a savings account with the  Syndicate bank. Their banking services are good and never faced any issues so far.  They need to improve their customer centric banking services to the next level. Overall it has been a good banking experience. |KAUSHIK  BANERJEE|                                     , new delhi|                                     Reviewed on Jun 30, 2018
 Saving Account|"""Better Service"""|                                 I've been using the Syndicate Bank Savings account for  the past 25 Years, I am well connected with the branch. The service is quick and takes lesser time. I can get any service on phone as I am familiar with the branch staff. Overall it has been a convenient banking experience with the Syndicate bank. |ANANTA KUMAR SWAIN|                                     , new delhi|                                     Reviewed on Jun 29, 2018
 Saving Account|"""Best Service"""|                                 Using Syndicate bank for my saving account for last 3 years . Their net banking and mobile banking is user friendly  and hassle free to use.  Their customer service and response is very good. There is no charges for the annual maintenance and sms charges. Am satisfied with the daily withdrawal limit . |NAGARAJAN  SURESH KUMAR|                                     , coimbatore|                                     Reviewed on Jun 22, 2018
 Current Account|"""Good Service"""|                                 I've a current account with the Syndicate Bank. The Minimum balance is 5000, Branch service is very good.  No charges for transactions. I approached many banks but they were welcoming and opened the current account for me in no time. Overall it has been a smooth experience so far. |NITIN  KUMAR|                                     , noida|                                     Reviewed on Jun 21, 2018
 Saving Account|"""BEST"""|                                 I have been using the account from the last few years. I am happy  holding an account with the syndicate bank.  I am happy  holding an account the reason is that the best service i am getting from them. The customer service is very good and they help us a lot.|LAJPAT RAI AMOLAK MAHESHWARI|                                     , ahmedabad|                                     Reviewed on Jun 20, 2018
 Saving Account|"""Good Service"""|                                 I've a savings account with the Syndicate bank. Their Online facilities are good. There are no charges for transactions up-to 1 lac. Their mobile application is good and the response of branch staff is also good. They need to develop a system to manage the rush at the branches to make the branch transactions easier for customer. |MANOJ  SUDHAKARAN|                                     , kochi|                                     Reviewed on Jun 16, 2018
 Saving Account|"""Good Service"""|                                 I've been using the Syndicate bank salaried savings account for a while. Their branch services are okay but excellent. I never faced any issues with their services. Their Internet banking platform is also very good. Overall their services certainly needs improvements . |POONAM LAKHAN AHIRWAR|                                     , mumbai|                                     Reviewed on Jun 14, 2018
 Saving Account|"""Good service"""|                                 I got the savings account with the Syndicate bank around 10 years ago. The customer support service and the response is good with the Syndicate bank. I use the net banking service and the mobile application service from the Syndicate which is easy to use and user friendly.|DORNALA KIRAN KUMAR|                                     , hyderabad|                                     Reviewed on Jun 13, 2018
 Saving Account|"""Good Service"""|                                 I've a savings account with the Syndicate bank. Their Branch service is good. I use the UPI for doing transactions which is convenient for me. They need to work on their online facilities in par with the private sector banks. Overall it has been a hassle free experience. |MILIND MAHADEV GOLE|                                     , mumbai|                                     Reviewed on Jun 12, 2018
 Saving Account|"""Average service"""|                                 The internet banking service and the mobile application service is not up to the mark with the SYNDICATE BANK. The customer support service and the response is average with the Syndicate bank and the overall banking service need to be improved with the SYNDICATE BANK.|DUDEKULA MAHABOOB BASHA|                                     , bangalore|                                     Reviewed on Jun 11, 2018
 Saving Account|"""Average Service"""|                                 I have been holding this account for the last three years, so far it has been not up to the mark. I have been keeping this account since there has been a branch near my work place. The branch response has been very good s far.  But the on-line services has been not good. |SANKET SANJEEV KUMBHOJKAR|                                     , pune|                                     Reviewed on Jun 08, 2018
 Saving Account|"""Best banking service"""|                                 Syndicate bank provides best banking services when compared to all other banks. I am a customer of this bank from last 10-12 years and i hold a savings account with this bank. Customer service is fine and their response is on time. I use ATM card for all my transactions.|VISHWANATH DATTARAM SHIRSAT|                                     , thane|                                     Reviewed on Jun 08, 2018
 Saving Account|"""Good """|"                                 I have a savings account with Syndicate bank, their services are good, I have got user friendly services when I visit their bank. Their customer service is also prompt and quick at giving response. Their only drawback is net banking which not good or user friendly, they need to improve on that. "|RANJAN  KHATAWKAR|                                     , bangalore|                                     Reviewed on Jun 08, 2018
 Car Loan|"""Good service"""|                                 It has been all good with the services which they had been providing so far. The rate of interest for this loan has been low. But it has taken more time in the whole process. It has been a normal service which they had given and there has not been much hassles.|TEJBIR  SINGH|                                     , new delhi|                                     Reviewed on Jun 08, 2018
 Saving Account|"""Best banking service"""|                                 Syndicate bank provides best banking services when compared to all other banks. I am a customer of this bank from last 3 years and i hold a salary account with this bank. Customer service is good and they responded on time.Net banking is convenient to use in this bank.|SHYAMRAJ  S|                                     , chennai|                                     Reviewed on Jun 06, 2018
 Saving Account|"""Good"""|                                 I have a savings account with Syndicate bank, everything that I experienced with the bank has been a good experience, services in the branches, atms, as well as internet banking has been good. I never found any issues or difficulties with them, it's smooth banking with them and I am satisfied. |BATHINI RAVINDER REDDY|                                     , hyderabad|                                     Reviewed on Jun 05, 2018
 Saving Account|"""Excellent service"""|                                 I use the salaried account from the SYNDICATE BANK for more than 16years. The customer support service and the response is good with the Syndicate bank. The net banking service and the mobile application service is good to use and user friendly.|JAIDEEP  BENIWAL|                                     , new delhi|                                     Reviewed on Jun 04, 2018
 Saving Account|"""Excellent service"""|                                 The banking service is quite good with the Syndicate bank  and I use the salaried account with the Syndicate bank  for more than 10 years. The customer support service and the  response is good from the Syndicate bank  and the Atm facility and their banking services are good here.|BALASARASWATHI  V|                                     , chennai|                                     Reviewed on May 30, 2018
 Saving Account|"""Good banking service"""|                                 I am banking with Syndicate bank since 2012, i am having a savings account with this bank and the banking services are pretty good when compared to other banks. Customer service is fine and their response is on time. There are no transaction issues on ATM and no minimum balance is required in this account.|MANICKAM  KAPILA|                                     , chennai|                                     Reviewed on May 29, 2018
